  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570042033994,      30525,          0,     19, "\_SB.PC00.GFX0._PS0", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570043144739,        900,          0,     19, "\_SB.PC00.GFX0._DOS",              130
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570043144743,        900,          0,     19, "\_SB.PC00.GFX0._DOS", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570043145830,        900,          0,     19, "\_SB.PC00.GFX0._DOS", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00002384,                   17,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053262632,        600,        315,     14, "\_SB.ATKD.WMNB",             1741
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                   17,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053262642,        600,        315,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                   17,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053272311,        600,        315,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00002384,                   17,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053274408,        600,        315,     14, "\_SB.ATKD.WMNB",             1742
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                   17,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053274412,        600,        315,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    8,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053281287,        600,        315,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00002384,                    8,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053282461,        600,        315,     14, "\_SB.ATKD.WMNB",             1743
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    8,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053282465,        600,        315,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    8,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053285327,        600,        315,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00002384,                    8,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053286297,        600,        315,     14, "\_SB.ATKD.WMNB",             1744
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    8,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053286300,        600,        315,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    8,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053288797,        600,        315,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00002384,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053405089,        600,        330,     14, "\_SB.ATKD.WMNB",             1745
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053405094,        600,        330,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570053415635,        600,        330,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000010,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570058551568,      50160,          0,     19, "\_SB.PC00.GFX0._PS3",              130
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570058551577,      50160,          0,     19, "\_SB.PC00.GFX0._PS3", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                   11,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570058551957,      30525,          0,     19, "\_SB.PC00.GFX0._PS3", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083121193,        300,        120,     14, "\_SB.ATKD.WMNB",             1746
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083121200,        300,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083125801,        300,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083126813,        300,        120,     14, "\_SB.ATKD.WMNB",             1747
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083126816,        300,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083130248,        300,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083130783,        300,        120,     14, "\_SB.ATKD.WMNB",             1748
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083130785,        300,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083133661,        300,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083134171,        300,        120,     14, "\_SB.ATKD.WMNB",             1749
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083134223,        300,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083136388,        300,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083270080,        300,        120,     14, "\_SB.ATKD.WMNB",             1750
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083270087,        300,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570083280049,        300,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570084470283,      64140,          0,     19, "\_SB.PC00.GFX0._PS0",              131
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570084470288,      64140,          0,     19, "\_SB.PC00.GFX0._PS0", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570084470558,      30525,          0,     19, "\_SB.PC00.GFX0._PS0", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570085586004,      64140,          0,     19, "\_SB.PC00.GFX0._DOS",              131
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570085586009,      64140,          0,     19, "\_SB.PC00.GFX0._DOS", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570085587188,      64140,          0,     19, "\_SB.PC00.GFX0._DOS", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570100993472,        930,          0,     19, "\_SB.PC00.GFX0._PS3",              131
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570100993476,        930,          0,     19, "\_SB.PC00.GFX0._PS3", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570100994537,      30525,          0,     19, "\_SB.PC00.GFX0._PS3", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00002384,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103176115,        600,        330,     14, "\_SB.ATKD.WMNB",             1751
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103176122,        600,        330,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103185677,        600,        330,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00002384,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103187389,        600,        330,     14, "\_SB.ATKD.WMNB",             1752
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103187394,        600,        330,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103192725,        600,        330,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00002384,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103193728,        600,        330,     14, "\_SB.ATKD.WMNB",             1753
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103193731,        600,        330,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103197660,        600,        330,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00002384,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103199315,        600,        330,     14, "\_SB.ATKD.WMNB",             1754
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103199320,        600,        330,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103202161,        600,        330,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00002384,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103337692,        615,        330,     14, "\_SB.ATKD.WMNB",             1755
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103337698,        615,        330,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00002384,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570103347841,        615,        330,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000010,                   14,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570122786464,      50160,          0,     19, "\_SB.PC00.GFX0._PS0",              132
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                   14,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570122786470,      50160,          0,     19, "\_SB.PC00.GFX0._PS0", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                   11,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570122786781,      30525,          0,     19, "\_SB.PC00.GFX0._PS0", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123240169,        300,        120,     14, "\_SB.ATKD.WMNB",             1756
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123240174,        300,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123246684,        315,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123247949,        315,        120,     14, "\_SB.ATKD.WMNB",             1757
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123247951,        315,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123253284,        315,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123254115,        315,        120,     14, "\_SB.ATKD.WMNB",             1758
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123254118,        315,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123256917,        315,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123257490,        315,        120,     14, "\_SB.ATKD.WMNB",             1759
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123257491,        315,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123259675,        315,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123384524,        315,        120,     14, "\_SB.ATKD.WMNB",             1760
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123384531,        315,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123398603,        315,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000010,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123903777,      50160,          0,     19, "\_SB.PC00.GFX0._DOS",              132
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123903781,      50160,          0,     19, "\_SB.PC00.GFX0._DOS", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570123905213,      50160,          0,     19, "\_SB.PC00.GFX0._DOS", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570139414847,      64185,          0,     19, "\_SB.PC00.GFX0._PS3",              132
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570139414851,      64185,          0,     19, "\_SB.PC00.GFX0._PS3", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                   14,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570139415512,      30525,          0,     19, "\_SB.PC00.GFX0._PS3", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153261998,        315,        120,     14, "\_SB.ATKD.WMNB",             1761
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153262008,        315,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153268594,        315,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153271178,        315,        120,     14, "\_SB.ATKD.WMNB",             1762
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153271185,        315,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153276263,        315,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153277506,        315,        120,     14, "\_SB.ATKD.WMNB",             1763
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153277508,        315,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153281719,        315,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153282891,        315,        120,     14, "\_SB.ATKD.WMNB",             1764
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024570153282893,        315,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
